selection_index_1_based,exponent,public_state,source_status,scheduled_shell_count,tested_opportunity_count,small_sieve_survivor_count,base2_prp_survivor_count,factor_q
604,143032429,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2139,325,
605,143032447,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2178,344,
606,143032517,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2167,347,
607,143032541,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2130,337,
608,143032597,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2156,351,
609,143032783,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2183,366,
610,143032823,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2177,355,
611,143032913,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2186,353,
612,143033183,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2145,344,
613,143033243,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2125,379,
614,143033299,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2154,321,
615,143033333,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2192,354,
616,143033419,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2154,346,
617,143033467,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2130,321,
618,143033477,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2129,351,
619,143033647,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2231,359,
620,143033669,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2172,347,
621,143033809,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2156,344,
622,143033911,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2186,365,
623,143033923,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2168,347,
624,143033927,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2135,349,
625,143033993,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2163,334,
626,143034013,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2145,332,
627,143034167,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2108,307,
628,143034191,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2192,346,
629,143034233,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2089,347,
630,143034259,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2181,365,
631,143034323,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2183,337,
632,143034371,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2169,339,
633,143034389,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2170,352,
634,143034433,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2100,352,
635,143034443,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2142,358,
636,143034499,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2162,361,
637,143034517,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2204,363,
638,143034533,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2189,359,
639,143034547,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2181,340,
640,143034559,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2152,328,
641,143034571,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2153,339,
642,143034607,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2181,356,
643,143034649,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2160,353,
644,143034673,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2171,387,
645,143034803,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2129,342,
646,143034847,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2193,357,
647,143034949,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2171,347,
648,143034971,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2227,365,
649,143034973,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2184,359,
650,143035033,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2108,364,
651,143035049,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2221,345,
652,143035223,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2133,352,
653,143035253,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2211,402,
654,143035313,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2150,358,
655,143035339,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2188,353,
656,143035351,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2145,321,
657,143035357,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2232,355,
658,143035483,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2176,374,
659,143035489,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2172,363,
660,143035559,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2148,339,
661,143035649,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2218,362,
662,143035709,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2161,359,
663,143035729,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2177,365,
664,143035733,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2113,360,
665,143035901,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2215,372,
666,143035903,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2190,372,
667,143035927,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2177,385,
668,143035951,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2185,350,
669,143036039,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2241,340,
670,143036213,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2154,351,
671,143036251,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2152,374,
672,143036269,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2226,383,
673,143036441,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2170,394,
674,143036477,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2142,344,
675,143036483,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2154,348,
676,143036627,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2176,341,
677,143036629,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2073,321,
678,143036683,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2147,342,
679,143036911,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2143,354,
680,143036917,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2155,329,
681,143036939,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2155,373,
682,143036981,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2231,361,
683,143037029,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2167,339,
684,143037047,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2127,347,
685,143037107,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2089,331,
686,143037127,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2209,340,
687,143037157,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2219,356,
688,143037247,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2121,356,
689,143037281,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2155,338,
690,143037341,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2197,369,
691,143037353,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2179,328,
692,143037383,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2111,310,
693,143037413,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2136,331,
694,143037457,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2177,346,
695,143037551,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2186,349,
696,143037749,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2121,371,
697,143037809,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2149,347,
698,143037827,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2139,345,
699,143037887,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2148,348,
700,143037959,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2198,366,
701,143038013,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2168,339,
702,143038097,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2100,368,
703,143038109,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2201,330,
704,143038117,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2100,351,
705,143038139,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2148,344,
706,143038151,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2194,360,
707,143038177,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2115,316,
708,143038373,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2090,335,
709,143038409,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2178,345,
710,143038447,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2220,338,
711,143038453,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2162,375,
712,143038471,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2122,371,
713,143038487,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2093,357,
714,143038529,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2217,370,
715,143038547,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2225,387,
716,143038603,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2099,342,
717,143038711,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2195,340,
718,143038793,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2104,347,
719,143038939,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2169,339,
720,143038967,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2180,372,
721,143038993,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2177,366,
722,143039009,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2194,350,
723,143039167,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2199,367,
724,143039213,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2165,347,
725,143039219,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2239,382,
726,143039243,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2157,346,
727,143039311,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2164,327,
728,143039317,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2215,363,
729,143039329,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2177,352,
730,143039557,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2175,390,
731,143039641,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2048,333,
732,143039647,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2103,309,
733,143039681,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2145,333,
734,143039779,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2238,360,
735,143039899,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2166,373,
736,143039903,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2144,379,
737,143039917,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2056,343,
738,143040047,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2111,342,
739,143040077,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2111,380,
740,143040119,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2182,371,
741,143040199,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2201,327,
742,143040433,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2126,343,
743,143040523,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2243,348,
744,143040581,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2204,371,
745,143040593,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2185,344,
746,143040613,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2166,354,
747,143040637,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2123,317,
748,143040719,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2165,327,
749,143040757,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2161,373,
750,143040761,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2216,359,
751,143040763,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2127,341,
752,143040967,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2156,343,
753,143041051,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2155,335,
754,143041183,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2174,362,
755,143041211,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2184,354,
756,143041219,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2141,349,
757,143041259,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2160,355,
758,143041267,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2283,401,
759,143041307,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2125,337,
760,143041411,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2139,329,
761,143041433,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2183,357,
762,143041441,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2189,348,
763,143041567,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2212,384,
764,143041603,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2161,347,
765,143041793,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2199,358,
766,143041817,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2134,339,
767,143041867,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2149,317,
768,143041909,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2158,338,
769,143042059,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2100,347,
770,143042357,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2071,337,
771,143042411,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2206,364,
772,143042527,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2096,332,
773,143042561,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2139,319,
774,143042569,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2152,352,
775,143042579,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2160,378,
776,143042591,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2127,369,
777,143042651,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2205,387,
778,143042657,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2181,363,
779,143042677,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2118,316,
